,path,duration,dataset,emotion
191,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_pleasant_surprised/YAF_vine_ps.wav,2.45,TESS,surprise
192,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_pleasant_surprised/YAF_white_ps.wav,1.794,TESS,surprise
193,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_pleasant_surprised/YAF_tire_ps.wav,1.91,TESS,surprise
194,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_pleasant_surprised/YAF_vote_ps.wav,2.015,TESS,surprise
195,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_pleasant_surprised/YAF_witch_ps.wav,1.842,TESS,surprise
196,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_pleasant_surprised/YAF_voice_ps.wav,1.901,TESS,surprise
197,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_pleasant_surprised/YAF_wife_ps.wav,1.945,TESS,surprise
198,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_pleasant_surprised/YAF_youth_ps.wav,1.776,TESS,surprise
199,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_pleasant_surprised/YAF_yes_ps.wav,2.298,TESS,surprise
200,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_back_sad.wav,2.145,TESS,sad
201,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_bar_sad.wav,2.191,TESS,sad
202,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_check_sad.wav,2.348,TESS,sad
203,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_came_sad.wav,2.48,TESS,sad
204,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_base_sad.wav,2.286,TESS,sad
205,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_chalk_sad.wav,2.188,TESS,sad
206,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_cab_sad.wav,2.402,TESS,sad
207,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_book_sad.wav,2.054,TESS,sad
208,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_dodge_sad.wav,2.426,TESS,sad
209,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_dab_sad.wav,2.212,TESS,sad
210,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_cause_sad.wav,2.52,TESS,sad
211,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_dime_sad.wav,2.121,TESS,sad
212,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_door_sad.wav,2.248,TESS,sad
213,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_bought_sad.wav,2.036,TESS,sad
214,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_choice_sad.wav,2.395,TESS,sad
215,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_chair_sad.wav,1.942,TESS,sad
216,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_bite_sad.wav,2.042,TESS,sad
217,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_doll_sad.wav,2.224,TESS,sad
218,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_bath_sad.wav,2.297,TESS,sad
219,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_dip_sad.wav,2.222,TESS,sad
220,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_calm_sad.wav,2.08,TESS,sad
221,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_ditch_sad.wav,2.544,TESS,sad
222,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_chain_sad.wav,2.206,TESS,sad
223,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_burn_sad.wav,2.192,TESS,sad
224,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_bean_sad.wav,2.222,TESS,sad
225,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_chief_sad.wav,2.11,TESS,sad
226,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_cheek_sad.wav,2.43,TESS,sad
227,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_deep_sad.wav,2.183,TESS,sad
228,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_chat_sad.wav,2.286,TESS,sad
229,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_boat_sad.wav,2.364,TESS,sad
230,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_beg_sad.wav,2.147,TESS,sad
231,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_bone_sad.wav,2.194,TESS,sad
232,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_death_sad.wav,2.296,TESS,sad
233,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_dead_sad.wav,2.324,TESS,sad
234,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_dog_sad.wav,2.348,TESS,sad
235,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_date_sad.wav,2.384,TESS,sad
236,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_cool_sad.wav,2.334,TESS,sad
237,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_gin_sad.wav,2.14,TESS,sad
238,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_hire_sad.wav,2.244,TESS,sad
239,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_join_sad.wav,2.236,TESS,sad
240,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_hate_sad.wav,2.077,TESS,sad
241,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_jug_sad.wav,2.431,TESS,sad
242,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_gaze_sad.wav,2.537,TESS,sad
243,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_fall_sad.wav,2.056,TESS,sad
244,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_hurl_sad.wav,1.987,TESS,sad
245,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_keen_sad.wav,2.225,TESS,sad
246,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_hit_sad.wav,2.382,TESS,sad
247,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_fit_sad.wav,2.421,TESS,sad
248,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_hash_sad.wav,2.195,TESS,sad
249,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_home_sad.wav,2.102,TESS,sad
250,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_judge_sad.wav,2.374,TESS,sad
251,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_five_sad.wav,2.426,TESS,sad
252,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_gun_sad.wav,2.289,TESS,sad
253,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_hole_sad.wav,2.265,TESS,sad
254,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_good_sad.wav,2.254,TESS,sad
255,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_far_sad.wav,2.366,TESS,sad
256,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_goose_sad.wav,2.384,TESS,sad
257,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_hush_sad.wav,2.186,TESS,sad
258,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_haze_sad.wav,2.293,TESS,sad
259,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_fail_sad.wav,2.269,TESS,sad
260,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_goal_sad.wav,2.263,TESS,sad
261,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_half_sad.wav,2.395,TESS,sad
262,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_fat_sad.wav,2.027,TESS,sad
263,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_get_sad.wav,2.314,TESS,sad
264,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_gap_sad.wav,2.233,TESS,sad
265,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_juice_sad.wav,2.381,TESS,sad
266,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_food_sad.wav,2.314,TESS,sad
267,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_hall_sad.wav,2.102,TESS,sad
268,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_gas_sad.wav,2.389,TESS,sad
269,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_jar_sad.wav,2.05,TESS,sad
270,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_germ_sad.wav,2.282,TESS,sad
271,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_jail_sad.wav,2.253,TESS,sad
272,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_have_sad.wav,2.2,TESS,sad
273,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_lean_sad.wav,2.31,TESS,sad
274,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_limb_sad.wav,2.278,TESS,sad
275,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_long_sad.wav,2.193,TESS,sad
276,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_lot_sad.wav,2.035,TESS,sad
277,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_life_sad.wav,2.516,TESS,sad
278,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_mode_sad.wav,2.244,TESS,sad
279,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_mess_sad.wav,2.469,TESS,sad
280,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_make_sad.wav,2.411,TESS,sad
281,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_loaf_sad.wav,2.242,TESS,sad
282,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_keep_sad.wav,2.69,TESS,sad
283,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_met_sad.wav,2.194,TESS,sad
284,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_king_sad.wav,2.183,TESS,sad
285,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_late_sad.wav,2.266,TESS,sad
286,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_mood_sad.wav,2.301,TESS,sad
287,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_learn_sad.wav,2.194,TESS,sad
288,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_mob_sad.wav,2.342,TESS,sad
289,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_lore_sad.wav,2.115,TESS,sad
290,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_kite_sad.wav,2.269,TESS,sad
291,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_love_sad.wav,2.142,TESS,sad
292,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_live_sad.wav,2.208,TESS,sad
293,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_keg_sad.wav,2.204,TESS,sad
294,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_lease_sad.wav,2.323,TESS,sad
295,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_match_sad.wav,2.257,TESS,sad
296,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_lose_sad.wav,2.368,TESS,sad
297,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_lid_sad.wav,2.321,TESS,sad
298,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_kick_sad.wav,2.417,TESS,sad
299,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_knock_sad.wav,2.107,TESS,sad
300,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_kill_sad.wav,2.165,TESS,sad
301,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_merge_sad.wav,2.403,TESS,sad
302,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_laud_sad.wav,2.193,TESS,sad
303,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_moon_sad.wav,2.088,TESS,sad
304,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_luck_sad.wav,2.28,TESS,sad
305,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_mill_sad.wav,2.167,TESS,sad
306,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_mop_sad.wav,2.313,TESS,sad
307,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_numb_sad.wav,2.207,TESS,sad
308,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_peg_sad.wav,2.361,TESS,sad
309,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_pole_sad.wav,2.339,TESS,sad
310,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_sail_sad.wav,2.126,TESS,sad
311,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_shack_sad.wav,2.25,TESS,sad
312,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_name_sad.wav,2.283,TESS,sad
313,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_ring_sad.wav,2.283,TESS,sad
314,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_shawl_sad.wav,2.178,TESS,sad
315,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_red_sad.wav,2.205,TESS,sad
316,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_pad_sad.wav,2.299,TESS,sad
317,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_nice_sad.wav,2.252,TESS,sad
318,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_ripe_sad.wav,2.124,TESS,sad
319,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_rough_sad.wav,2.286,TESS,sad
320,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_perch_sad.wav,2.557,TESS,sad
321,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_raise_sad.wav,2.537,TESS,sad
322,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_rat_sad.wav,2.364,TESS,sad
323,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_pain_sad.wav,2.199,TESS,sad
324,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_note_sad.wav,2.423,TESS,sad
325,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_shall_sad.wav,2.199,TESS,sad
326,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_room_sad.wav,2.346,TESS,sad
327,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_rose_sad.wav,2.301,TESS,sad
328,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_search_sad.wav,2.383,TESS,sad
329,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_puff_sad.wav,2.053,TESS,sad
330,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_read_sad.wav,2.262,TESS,sad
331,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_rain_sad.wav,2.142,TESS,sad
332,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_pick_sad.wav,2.46,TESS,sad
333,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_road_sad.wav,2.357,TESS,sad
334,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_pearl_sad.wav,2.305,TESS,sad
335,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_mouse_sad.wav,2.5,TESS,sad
336,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_neat_sad.wav,2.213,TESS,sad
337,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_pool_sad.wav,2.116,TESS,sad
338,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_raid_sad.wav,2.143,TESS,sad
339,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_phone_sad.wav,2.224,TESS,sad
340,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_reach_sad.wav,2.264,TESS,sad
341,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_sell_sad.wav,2.186,TESS,sad
342,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_pass_sad.wav,2.505,TESS,sad
343,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_nag_sad.wav,2.312,TESS,sad
344,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_pike_sad.wav,2.219,TESS,sad
345,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_near_sad.wav,2.236,TESS,sad
346,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_page_sad.wav,2.345,TESS,sad
347,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_said_sad.wav,2.25,TESS,sad
348,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_rag_sad.wav,2.172,TESS,sad
349,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_rot_sad.wav,2.23,TESS,sad
350,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_seize_sad.wav,2.354,TESS,sad
351,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_rush_sad.wav,2.416,TESS,sad
352,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_voice_sad.wav,2.231,TESS,sad
353,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_team_sad.wav,2.365,TESS,sad
354,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_sour_sad.wav,2.296,TESS,sad
355,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_wheat_sad.wav,2.422,TESS,sad
356,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_third_sad.wav,2.29,TESS,sad
357,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_yearn_sad.wav,2.136,TESS,sad
358,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_tough_sad.wav,2.178,TESS,sad
359,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_vote_sad.wav,2.191,TESS,sad
360,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_witch_sad.wav,2.219,TESS,sad
361,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_void_sad.wav,2.492,TESS,sad
362,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_week_sad.wav,2.325,TESS,sad
363,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_vine_sad.wav,2.187,TESS,sad
364,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_soap_sad.wav,2.083,TESS,sad
365,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_tip_sad.wav,2.151,TESS,sad
366,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_whip_sad.wav,2.252,TESS,sad
367,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_yes_sad.wav,2.219,TESS,sad
368,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_size_sad.wav,2.349,TESS,sad
369,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_tape_sad.wav,2.323,TESS,sad
370,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_wash_sad.wav,2.424,TESS,sad
371,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_white_sad.wav,2.282,TESS,sad
372,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_sub_sad.wav,2.283,TESS,sad
373,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_shout_sad.wav,2.279,TESS,sad
374,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_such_sad.wav,2.303,TESS,sad
375,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_time_sad.wav,2.184,TESS,sad
376,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_take_sad.wav,2.185,TESS,sad
377,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_turn_sad.wav,2.208,TESS,sad
378,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_shirt_sad.wav,2.2,TESS,sad
379,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_thin_sad.wav,2.292,TESS,sad
380,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_walk_sad.wav,2.409,TESS,sad
381,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_tool_sad.wav,2.247,TESS,sad
382,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_ton_sad.wav,2.169,TESS,sad
383,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_sheep_sad.wav,2.343,TESS,sad
384,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_which_sad.wav,2.356,TESS,sad
385,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_wife_sad.wav,2.297,TESS,sad
386,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_thought_sad.wav,2.194,TESS,sad
387,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_south_sad.wav,2.274,TESS,sad
388,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_soup_sad.wav,2.442,TESS,sad
389,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_when_sad.wav,2.223,TESS,sad
390,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_thumb_sad.wav,2.159,TESS,sad
391,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_talk_sad.wav,2.289,TESS,sad
392,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_wire_sad.wav,2.459,TESS,sad
393,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_tire_sad.wav,2.148,TESS,sad
394,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_wag_sad.wav,2.215,TESS,sad
395,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_sure_sad.wav,2.253,TESS,sad
396,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_tell_sad.wav,2.306,TESS,sad
397,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_should_sad.wav,2.096,TESS,sad
398,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_youth_sad.wav,2.375,TESS,sad
399,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_sad/YAF_young_sad.wav,2.33,TESS,sad
400,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_fear/YAF_base_fear.wav,1.882,TESS,fear
401,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_fear/YAF_bar_fear.wav,1.664,TESS,fear
